ScanId,SiteUrl,LastItemUserModifiedDate,RootWebTemplate,SubWebTemplates,SubWebCount,SubWebDepth,ClassicLists,ModernLists,ClassicPages,ClassicWikiPages,ClassicASPXPages,ClassicBlogPages,ClassicWebPartPages,ClassicPublishingPages,ModernPages,ClassicWorkflows,ClassicInfoPathForms,ClassicExtensibilities,SharePointAddIns,AzureACSPrincipals,AggregatedRemediationCodes
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contractsmanagement001,12/16/2021 11:21:32,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contractsmanagement002,12/08/2021 11:00:09,CONTENTCTR#0,,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contractsmanagement1101,01/11/2022 09:27:37,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contractsmanagement1101-2,01/11/2022 09:31:09,CONTENTCTR#0,,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contractsmanagement1101-3,01/11/2022 09:41:54,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/crisismanagement,09/23/2020 17:36:25,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/cyclingcommunity,09/23/2016 19:59:47,COMMUNITY#0,,0,0,3,4,6,6,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/d1,09/20/2021 07:38:35,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/debug1,09/29/2020 18:29:46,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/deleteme,10/27/2017 05:22:27,STS#0,,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/deleteme0942,11/30/2021 12:27:28,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/deleteme1844,11/10/2022 10:02:18,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/deletemenow,05/30/2022 18:09:58,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/demofff,11/30/2022 13:47:59,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dev,07/30/2021 20:10:35,STS#0,"STS#0,BLOG#0",18,2,34,120,60,58,0,1,1,0,1,0,3,5,0,0,"CL4,CL2,CL1,CL3,CL5,CP2,CP1,IF2,CS1,CP4,CE9,CE4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dev2,10/27/2017 05:22:37,STS#0,CMSPUBLISHING#0,1,1,8,15,5,3,0,0,0,2,0,0,0,0,0,0,"CL4,CL3,CL5,CP2,CS2,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dev3,10/27/2017 05:22:42,STS#0,,0,0,1,6,3,3,0,0,0,0,0,0,0,1,0,0,"CE9,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dev5,10/27/2017 05:22:49,STS#0,,0,0,2,8,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dev6,10/27/2017 05:22:54,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devInfoPath2,10/27/2017 05:23:25,STS#0,,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devaccenture,10/27/2017 05:23:01,STS#0,STS#0,1,1,1,14,5,5,0,0,0,0,0,0,0,2,0,0,"CE9,CE8,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devaccentureraja,10/27/2017 05:23:06,STS#0,,0,0,1,10,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devbiwug,10/27/2017 05:23:12,STS#0,,0,0,8,9,5,5,0,0,0,0,0,0,0,1,0,0,"CE9,CL4,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devclr,09/03/2017 20:13:55,STS#0,STS#0,2,1,1,19,9,9,0,0,0,0,0,0,0,9,0,0,"CE8,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devinfopath,10/09/2019 17:55:40,STS#0,,0,0,26,0,5,5,0,0,0,0,0,0,12,0,0,0,"CL1,CL4,CP2,IF2,IF1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devinfopath3,10/27/2017 05:23:30,STS#0,,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devjscore,11/23/2016 19:37:46,STS#0,,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devnl,10/30/2019 16:47:28,STS#0,STS#0,1,1,1,9,6,5,0,0,1,0,0,0,0,0,0,0,"CL4,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/devportal,12/03/2021 17:18:49,BLANKINTERNET#0,CMSPUBLISHING#0,2,1,11,13,19,0,0,0,0,19,0,0,0,0,0,0,"CS2,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dummy,12/13/2017 14:12:42,STS#0,,0,0,0,5,2,2,0,0,0,0,1,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/dutch,06/04/2021 10:50:51,STS#0,,0,0,1,5,2,2,0,0,0,0,2,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ecs2018demo1,05/31/2018 16:07:43,STS#0,,0,0,1,6,6,6,0,0,0,0,7,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ecs2018demo2,05/29/2018 15:54:55,STS#0,,0,0,1,6,6,6,0,0,0,0,7,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ecs2018test1,05/31/2018 16:22:47,STS#0,,0,0,2,7,6,6,0,0,0,0,7,0,0,2,0,0,"CE9,CL1,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ediscovery,12/08/2016 10:43:32,EDISC#0,EDISC#0,2,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/esc2018demo1,05/27/2018 12:11:55,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/esc2018demo2,05/27/2018 12:05:40,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2019Modernize01,08/31/2020 13:37:05,STS#0,,0,0,2,5,4,3,0,0,1,0,1,0,0,2,0,0,"CE9,CL2,CL3,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2019Modernize02,02/11/2020 14:47:28,STS#0,,0,0,2,5,5,4,0,0,1,0,6,0,0,2,0,0,"CE9,CL2,CL3,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2019Modernize03,04/19/2021 11:37:07,STS#0,,0,0,7,1,5,4,0,0,1,0,6,0,0,3,0,0,"CE4,CE9,CL1,CL2,CL4,CL3,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2019Modernize04,12/03/2019 13:30:40,STS#0,,0,0,2,5,5,4,0,0,1,0,6,0,0,2,0,0,"CE9,CL2,CL3,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2021classic,04/20/2021 10:24:04,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-90,11/28/2022 14:48:57,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-91,11/28/2022 14:58:11,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-92,12/12/2022 19:40:13,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-94,11/21/2022 20:19:36,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-95,11/21/2022 20:16:57,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-96,11/21/2022 20:01:49,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-97,11/21/2022 19:37:57,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espc2022-98,11/21/2022 19:52:26,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espcteamsite1,11/14/2017 16:03:39,STS#0,,0,0,1,8,2,2,0,0,0,0,1,0,0,4,0,0,"CE8,CE9,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espctest1,05/31/2019 13:55:41,STS#0,STS#0,1,1,8,19,10,3,0,0,7,0,0,0,2,2,0,0,"CE8,CL3,CL4,CL5,CP2,CP1,IF2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/espctest2,09/04/2019 07:25:04,STS#0,"PROJECTSITE#0,STS#0",2,1,13,22,55,34,1,0,19,1,45,0,1,2,0,0,"CE8,CL4,CL3,CL5,CP4,CP2,CP1,CP5,IF2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/fodintranet,10/30/2017 08:32:16,STS#0,,0,0,3,7,2,2,0,0,0,0,0,0,0,0,0,0,"CL3,CL5,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/french,07/17/2020 11:57:36,STS#0,,0,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/fromsp2013-devportal,09/05/2019 08:06:17,SITEPAGEPUBLISHING#0,,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,"CL4,CL3,CL5"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork,02/23/2021 09:40:02,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork2502,02/25/2021 15:03:39,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork2502-02,02/25/2021 15:39:12,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork2502-03,02/25/2021 16:27:47,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork2502-1,02/25/2021 15:27:47,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork2602,02/26/2021 08:32:14,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork4,02/25/2021 13:56:14,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork5,02/23/2021 16:17:18,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork6,02/23/2021 16:43:03,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/hybridwork7,02/23/2021 17:05:38,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/intranet,12/08/2016 10:44:05,BLANKINTERNET#0,CMSPUBLISHING#0,3,3,14,8,10,0,0,0,0,10,0,0,0,0,0,0,"CS2,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ip1,10/30/2017 08:32:42,STS#0,,0,0,0,6,2,2,0,0,0,0,0,0,1,0,0,0,"CP2,IF2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/jdp0001,10/30/2017 08:32:53,STS#0,STS#0,1,1,9,8,10,10,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/johnsanderstest,03/08/2019 20:13:25,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,16,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/jsloadtest,06/26/2017 14:15:55,STS#0,STS#0,1,1,2,10,4,4,0,0,0,0,0,0,0,3,0,0,"CE9,CP2,CL4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/kbc,10/30/2017 08:33:06,STS#0,"BLOG#0,COMMUNITY#0,PROJECTSITE#0",3,1,8,11,10,9,0,1,0,0,0,0,0,0,0,0,"CP2,CS1,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/kbcportal,06/19/2017 16:46:20,STS#0,,0,0,3,8,16,16,0,0,0,0,0,0,0,1,0,0,"CE9,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/m365lp2,08/18/2020 09:05:05,SITEPAGEPUBLISHING#0,,0,0,1,8,0,0,0,0,0,0,110,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modern,10/26/2020 12:33:22,STS#0,STS#0,3,2,1,21,6,6,0,0,0,0,7,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modern2,12/18/2017 09:32:50,STS#0,,0,0,0,5,2,2,0,0,0,0,1,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernblog,11/07/2019 18:38:42,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernexperience,12/22/2016 08:09:37,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationdemo,11/03/2018 13:56:14,STS#0,,0,0,0,6,4,4,0,0,0,0,2,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtest,11/23/2018 11:26:32,STS#0,,0,0,0,5,5,4,0,0,1,0,1,0,0,2,0,0,"CE8,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestpages,09/02/2022 08:39:24,STS#0,"BLOG#0,STS#0",5,1,10,25,121,102,1,6,12,0,126,0,0,3,0,0,"CE9,CE8,CL4,CL5,CL3,CP2,CP1,CP5,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestportal,08/21/2019 10:51:35,BLANKINTERNET#0,CMSPUBLISHING#0,1,1,9,6,14,0,0,0,0,14,0,0,0,0,0,0,"CS2,CL3,CL4,CL5,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestportal2,10/14/2021 15:51:53,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationusermapping,02/01/2021 07:13:16,SITEPAGEPUBLISHING#0,,0,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp01,05/13/2019 09:17:37,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp02,05/13/2019 13:38:26,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp03,02/02/2020 11:16:52,STS#0,,0,0,8,0,4,4,0,0,0,0,1,0,0,3,0,0,"CE4,CE9,CL2,CL1,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme01,10/18/2019 17:05:31,STS#0,,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme02,04/19/2021 11:33:28,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme03,10/23/2018 08:08:10,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme04,10/19/2018 10:21:52,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/multilingual,01/09/2020 12:25:16,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/multilingualtarget,01/09/2020 15:54:58,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,7,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/navigationtest1,01/13/2020 08:16:54,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/nlmodernize,12/02/2021 21:27:57,STS#0,,0,0,0,5,3,2,0,0,1,0,3,0,0,0,0,0,"CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/onedrivedemo,10/30/2017 08:33:17,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/p2,10/30/2017 08:33:22,STS#0,BLOG#0,1,1,8,9,16,15,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemoblog,10/17/2019 13:40:13,BLOG#0,,0,0,3,3,2,0,0,2,0,0,0,0,0,0,0,0,"CS1,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemoportal,11/29/2022 11:04:52,BLANKINTERNET#0,CMSPUBLISHING#0,1,1,16,0,5,0,0,0,0,5,0,0,0,2,0,0,"CS2,CE3,CL1,CL3,CL5,CL4,CP4"
